id,category,language,message,translation
1748,front,pt_br,Go with merchant recommendation,Vá com a recomendação do comerciante
1749,front,pt_br,Refund this item,Reembolsar este item
1750,front,pt_br,Contact me,Contate-me
1751,front,pt_br,Cancel the entire order,Cancelar todo o pedido
1752,front,pt_br,Select 1,Selecione 1
1753,front,pt_br,Choose up to,Escolha até
1754,front,pt_br,Select flavor,Selecione o sabor
1755,front,pt_br,Required,Requeridos
1756,front,pt_br,monday,Segunda-feira
1757,front,pt_br,tuesday,terça
1758,front,pt_br,wednesday,quarta-feira
1759,front,pt_br,thursday,quinta-feira
1760,front,pt_br,friday,Sexta-feira
1761,front,pt_br,saturday,sábado
1762,front,pt_br,sunday,Domingo
1763,front,pt_br,You're out of range,Você está fora do alcance
1764,front,pt_br,This restaurant cannot deliver to,Este restaurante não pode entregar para
1768,front,pt_br,We'll confirm that you can have this restaurant delivered.,Confirmaremos que você pode entregar este restaurante.
1769,front,pt_br,add Address,adicionar endereço
1770,front,pt_br,Delivery Address,Endereço de entrega
1772,front,pt_br,Store is close,A loja está perto
1774,front,pt_br,Schedule Order,Agendar pedido
1775,front,pt_br,min,min
1776,front,pt_br,Cooking Reference,Referência de culinária
1777,front,pt_br,Ingredients,Ingredientes
1778,front,pt_br,Order type and time,Tipo de pedido e hora
1779,front,pt_br,Include utensils and condoments,Inclua utensílios e preservativos
1780,front,pt_br,Tip the courier,Dê uma gorjeta ao correio
1781,front,pt_br,Optional tip for the courier,Gorjeta opcional para o correio
1782,front,pt_br,People also ordered,As pessoas também encomendaram
1783,front,pt_br,Choose a delivery address,Escolha um endereço de entrega
1784,front,pt_br,Add new address,adicionar novo endereço
1785,front,pt_br,Payment Methods,Métodos de Pagamento
1786,front,pt_br,Saved Payment Methods,Métodos de pagamento salvos
1787,front,pt_br,Sub total,Subtotal
1788,front,pt_br,Service fee,Taxa de serviço
1789,front,pt_br,Courier tip,Dica de correio
1790,front,pt_br,Total,Total
1791,front,pt_br,Add New Payment Method,Adicionar novo método de pagamento
1792,front,pt_br,Promotion available,Promoção disponível
1793,front,pt_br,{{tax_name}} {{tax}}%,{{tax_name}} {{tax}}%
1794,front,pt_br,{{tax_name}} ({{tax}}% included),{{tax_name}} ({{tax}}% incluído)
1795,front,pt_br,Packaging fee,Taxa de embalagem
1797,front,pt_br,minimum order is {{minimum_order}},pedido mínimo é {{minimum_order}}
1798,front,pt_br,maximum order is {{maximum_order}},pedido máximo é {{maximum_order}}
1800,front,pt_br,This restaurant cannot deliver to your location.,Este restaurante não pode entregar na sua localidade.
1801,front,pt_br,Back to Menu,Voltar ao menu
1802,front,pt_br,Confirming your order,Confirmando seu pedido
1803,front,pt_br,Write A Review,Escreva uma crítica
1804,front,pt_br,What did you like?,O que você gostou?
1805,front,pt_br,What did you not like?,O que você não gostou?
1806,front,pt_br,Add Photos,Adicionar fotos
1807,front,pt_br,Write your review,escreva sua revisão
1808,front,pt_br,post review as anonymous,postar revisão como anônimo
1809,front,pt_br,Your review helps us to make better choices,Sua avaliação nos ajuda a fazer melhores escolhas
1810,front,pt_br,Drop files here to upload,Solte os arquivos aqui para enviar
1811,front,pt_br,Add Review,Adicione uma avaliação
1812,front,pt_br,Maximum files exceeded,Máximo de arquivos excedido
1813,front,pt_br,Your browser does not support drag'n'drop file uploads.,Seu navegador não suporta uploads de arquivos de arrastar e soltar.
1814,front,pt_br,Please use the fallback form below to upload your files like in the olden days.,Use o formulário alternativo abaixo para fazer upload de seus arquivos como antigamente.
1815,front,pt_br,File is too big ({{filesize}}MiB). Max filesize: {{maxFilesize}}MiB.w,O arquivo é muito grande ({{filesize}}MiB). Tamanho máximo do arquivo: {{maxFilesize}}MiB.w
1816,front,pt_br,You can't upload files of this type.,Você não pode fazer upload de arquivos desse tipo.
1817,front,pt_br,Server responded with {{statusCode}} code.,O servidor respondeu com o código {{statusCode}}.
1818,front,pt_br,Cancel upload,Cancelar upload
1819,front,pt_br,Are you sure you want to cancel this upload?,Tem certeza de que deseja cancelar este upload?
1820,front,pt_br,Remove file,Remover arquivo
1821,front,pt_br,You can not upload any more files.,Você não pode enviar mais arquivos.
1822,front,pt_br,HOWS WAS YOUR ORDER?,COMO FOI SEU PEDIDO?
1823,front,pt_br,let us know how your delivery wen and how you liked your order!,deixe-nos saber como foi sua entrega e como você gostou do seu pedido!
1824,front,pt_br,Rate Your Order,Avalie seu pedido
1825,front,pt_br,UPON ARRIVAL,NA CHEGADA
1826,front,pt_br,Order #,Ordem #
1827,front,pt_br,Subtotal,Subtotal
1828,front,pt_br,Preparing your order,Preparando seu pedido
1829,front,pt_br,{{restaurant_name}} is preparing your  order.,{{restaurant_name}} está preparando seu pedido.
1830,front,pt_br,Your order is ready,Seu pedido está pronto
1831,front,pt_br,Your order is ready to pickup by driver.,Seu pedido está pronto para retirada pelo motorista.
1832,front,pt_br,Pickup your order,Retire seu pedido
1833,front,pt_br,Your order is ready. Time to go to {{restaurant_name}} to pickup your order.,Seu pedido está pronto. Hora de ir ao {{restaurant_name}} para retirar seu pedido.
1835,front,pt_br,Your order is ready. Time to go to {{restaurant_name}} to eat your order.,Seu pedido está pronto. Hora de ir ao {{restaurant_name}} comer seu pedido.
1836,front,pt_br,Heading to you,Indo para você
1837,front,pt_br,Your delivery guy is heading to you with your order.,Seu entregador está indo até você com seu pedido.
1838,front,pt_br,Order Complete,Pedido completo
1839,front,pt_br,Your order is completed. Enjoy!,Seu pedido está concluído. Aproveitar!
1840,front,pt_br,Order cancelled,Pedido cancelado
1841,front,pt_br,"Unfortunately, the restaurant is not able to complete this order due to the following reason: {{rejetion_reason}}","Infelizmente, o restaurante não pode concluir este pedido devido ao seguinte motivo: {{rejetion_reason}}"
1842,front,pt_br,Order rejected,Pedido rejeitado
1845,front,pt_br,Your order failed to complete,Seu pedido não foi concluído
1846,front,pt_br,"Unfortunately, the restaurant is not able to complete your order.","Infelizmente, o restaurante não pode concluir seu pedido."
1847,front,pt_br,We sent your order to {{restaurant_name}} for final confirmation.,Enviamos seu pedido para {{restaurant_name}} para confirmação final.
1848,front,pt_br,Notification,Notificação
1849,front,pt_br,View all,Ver tudo
1850,front,pt_br,All notifications,Todas as notificações
1851,front,pt_br,end of results,fim dos resultados
1852,front,pt_br,Manage my account,Gerenciar minha conta
1853,front,pt_br,Orders,Pedidos
1854,front,pt_br,Addresses,Endereços
1855,front,pt_br,Payments,Pagamentos
1856,front,pt_br,Saved Stores,Lojas salvas
1857,front,pt_br,Order#{{order_id}} from {{customer_name}},Pedido#{{order_id}} de {{customer_name}}
1858,front,pt_br,Your order #{{order_id}} is accepted by {{restaurant_name}},Seu pedido #{{order_id}} foi aceito por {{restaurant_name}}
1859,front,pt_br,days ago,dias atrás
1860,front,pt_br,day,dia
1861,front,pt_br,days,dias
1862,front,pt_br,ago,atrás
1863,front,pt_br,Profile,Perfil
1864,front,pt_br,Basic Details,Detalhes básicos
1865,front,pt_br,Change Password,Mudar senha
1866,front,pt_br,Notifications,Notificações
1867,front,pt_br,Manage Account,Gerenciar conta
1868,front,pt_br,"For your security, we want to make sure it's really you.","Para sua segurança, queremos ter certeza de que é realmente você."
1869,front,pt_br,Enter 6-digit code,Digite o código de 6 dígitos
1872,front,pt_br,Code,Código
1873,front,pt_br,Confirm account deletion,Confirme a exclusão da conta
1874,front,pt_br,"(""Are you sure you want to delete your account and customer data from {{site_title}}?{{new_line}} This action is permanent and cannot be undone.","(""Tem certeza de que deseja excluir sua conta e dados de cliente do {{site_title}}?{{new_line}} Esta ação é permanente e não pode ser desfeita."
1875,front,pt_br,Delete Account,Deletar conta
1876,front,pt_br,Don't Delete,Não apague
1877,front,pt_br,Okay,OK
1878,front,pt_br,2-Step Verification,Verificação em duas etapas
1879,front,pt_br,Profile updated,perfil atualizado
1880,front,pt_br,Old password,Senha Antiga
1881,front,pt_br,New password,Nova Senha
1882,front,pt_br,Notifications Settings,Configurações de notificações
1883,front,pt_br,Enabled,Habilitado
1884,front,pt_br,Communication preferences,Preferências de Comunicação
1885,front,pt_br,Could not get device interests,Não foi possível obter os interesses do dispositivo
1886,front,pt_br,notifications enabled,notificações ativadas
1887,front,pt_br,notifications disabled,notificações desativadas
1888,front,pt_br,Could not stop Beams SDK,Não foi possível parar o SDK do Beams
1889,front,pt_br,Could not start Beams SDK,Não foi possível iniciar o SDK do Beams
1890,front,pt_br,Notification type save,Salvar tipo de notificação
1891,front,pt_br,Could not set device interests,Não foi possível definir os interesses do dispositivo
1893,front,pt_br,Select only the marketing messages you would like to receive from {{settings.site_name}}. You will still receive transactional emails including but not limited to information about your account and certain other updates such as those related to safety and privacy.,"Selecione apenas as mensagens de marketing que você gostaria de receber de {{settings.site_name}}. Você ainda receberá e-mails transacionais, incluindo, entre outros, informações sobre sua conta e algumas outras atualizações, como as relacionadas à segurança e privacidade."
1895,front,pt_br,Account Data,Dados da conta
1896,front,pt_br,You can request an archive of your personal information. We'll notify you when it's ready to download.,Você pode solicitar um arquivo de suas informações pessoais. Notificaremos você quando estiver pronto para download.
1897,front,pt_br,Request archive,Solicitar arquivo
1898,front,pt_br,We received your data request,Recebemos sua solicitação de dados
1899,front,pt_br,we'll send your data as soon as we can. this process may take a few days. You will receive an email once your data is ready.,enviaremos seus dados assim que possível. este processo pode demorar alguns dias. Você receberá um e-mail assim que seus dados estiverem prontos.
1901,front,pt_br,"You can request to have your account deleted and personal information removed. If you have both a DoorDash and Caviar account, then the information associated with both will be affected to the extent we can identify that the accounts are owned by the same user.","Você pode solicitar a exclusão de sua conta e a remoção de informações pessoais. Se você tiver uma conta DoorDash e Caviar, as informações associadas a ambas serão afetadas na medida em que pudermos identificar que as contas são de propriedade do mesmo usuário."
1902,front,pt_br,Your account is being deleted,Sua conta está sendo excluída
1903,front,pt_br,You will be automatically logged out. Your account will be deleted in the next few minutes.,Você será desconectado automaticamente. Sua conta será excluída nos próximos minutos.
1904,front,pt_br,Note: We may retain some information when permitted by law.,Nota: Podemos reter algumas informações quando permitido por lei.
1905,front,pt_br,Search order,Ordem de pesquisa
1910,front,pt_br,Sorry we cannot find what your looking for,"Desculpe, não podemos encontrar o que você procura"
1911,front,pt_br,Order now,Peça agora
1912,front,pt_br,We like each other,Nós gostamos um do outro
1913,front,pt_br,Let's not change this!,Não vamos mudar isso!
1914,front,pt_br,Orders Qty,Quantidade de pedidos
1915,front,pt_br,Total amount,Valor total
1916,front,pt_br,Place on,Colocar em
1917,front,pt_br,View,Visualizar
1920,front,pt_br,Download PDF,baixar PDF
1921,front,pt_br,Cancel order,Cancelar pedido
1924,front,pt_br,Refund Issued,Reembolso emitido
1925,front,pt_br,Date issued,Data de emissão
1926,front,pt_br,Issued to,Concedida a
1927,front,pt_br,Amount,Montante
1928,front,pt_br,Description,Descrição
1929,front,pt_br,Replacement,Substituição
1931,front,pt_br,Don't cancel,Não cancele
1932,front,pt_br,How would you like to proceed?,Como você gostaria de proceder?
1933,front,pt_br,Are you sure?,Tem certeza?
1934,front,pt_br,Order #{{order_id}},Pedido #{{order_id}}
1935,front,pt_br,{{total}} item,{{total}} item
1936,front,pt_br,{{total}} items,{{Total }}de Itens
1937,front,pt_br,Sub total ({{count}} items),Subtotal ({{count}} itens)
1938,front,pt_br,Place on {{date}},Local em {{date}}
1939,front,pt_br,Payment by {{payment_name}},Pagamento por {{payment_name}}
1940,front,pt_br,Go to checkout,Ir para o checkout
1941,front,pt_br,Your cart from,Seu carrinho de
1942,front,pt_br,Your order has not been accepted so there is no charge to cancel. Your payment will be refunded to your account.,"Seu pedido não foi aceito, portanto, não há cobrança para cancelar. Seu pagamento será reembolsado em sua conta."
1943,front,pt_br,Your total refund will be {{amount}},Seu reembolso total será de {{amount}}
1944,front,pt_br,"Your driver is already on their way to pick up your order, so we can only refund the subtotal and tax","Seu motorista já está a caminho para retirar seu pedido, então só podemos reembolsar o subtotal e o imposto"
1946,front,pt_br,The store has started preparing this order so we can only refund the delivery charges and driver tip,A loja começou a preparar este pedido para que possamos reembolsar apenas as taxas de entrega e a gorjeta do motorista
1947,front,pt_br,"Store has confirmed order and a driver has been assigned, so we cannot cancel this order","A loja confirmou o pedido e um motorista foi designado, então não podemos cancelar este pedido"
1948,front,pt_br,Refund is not available for this order,O reembolso não está disponível para este pedido
1949,front,pt_br,"Your order has not been accepted so there is no charge to cancel, click cancel order to proceed","Seu pedido não foi aceito, então não há cobrança para cancelar, clique em cancelar pedido para continuar"
1950,front,pt_br,The driver has already on the way to pickup your order so we cannot cannot cancel this order,"O motorista já está a caminho para retirar seu pedido, então não podemos cancelar este pedido"
1951,front,pt_br,The restaurant has started preparing this order so we cannot cancel this order,"O restaurante começou a preparar este pedido, por isso não podemos cancelá-lo"
1953,front,pt_br,this order has no items available,este pedido não tem itens disponíveis
1954,front,pt_br,order not found,pedido não encontrado
1955,front,pt_br,Discount {{discount}},Desconto {{discount}}
1957,front,pt_br,Item refund for {{item_name}},Reembolso de item para {{item_name}}
1958,front,pt_br,Item out of stock for {{item_name}},Item esgotado para {{item_name}}
1959,front,pt_br,"Cannot cancel this order, this order has existing refund.","Não é possível cancelar este pedido, este pedido tem reembolso existente."
1960,front,pt_br,transaction not found,transação não encontrada
1961,front,pt_br,No invoice payment found,Nenhum pagamento de fatura encontrado
1962,front,pt_br,no payment has found,nenhum pagamento foi encontrado
1963,front,pt_br,"Wow, man of many places :)","Uau, homem de muitos lugares :)"
1964,front,pt_br,"No address, lets change that!","Sem endereço, vamos mudar isso!"
1967,front,pt_br,Adjust pin,Pino de ajuste
1968,front,pt_br,Delivery options,Opções de entrega
1969,front,pt_br,Add delivery instructions,Adicionar instruções de entrega
1970,front,pt_br,"eg. ring the bell after dropoff, leave next to the porch, call upon arrival, etc","por exemplo. tocar a campainha após o desembarque, sair ao lado da varanda, ligar na chegada, etc"
1971,front,pt_br,Address label,Etiqueta de endereço
1973,front,pt_br,Cancel,Cancelar
1974,front,pt_br,"Aparment, suite or floor","Apartamento, suíte ou andar"
1976,front,pt_br,Confirm,confirme
1977,front,pt_br,Yes,sim
1978,front,pt_br,Are you sure you want to continue?,Você tem certeza que quer continuar?
1979,front,pt_br,Complete Address,Endereço completo
1980,front,pt_br,Edit,Editar
1981,front,pt_br,Delete,Excluir
1982,front,pt_br,Address details,Detalhes do Endereço
1984,front,pt_br,Home,Lar
1985,front,pt_br,Work,Trabalhar
1986,front,pt_br,School,Escola
1987,front,pt_br,Friend house,Casa do amigo
1988,front,pt_br,Other,De outros
1989,front,pt_br,Payment,Pagamento
1990,front,pt_br,You can add your payment info here,Você pode adicionar suas informações de pagamento aqui
1991,front,pt_br,Add new payment,Adicionar novo pagamento
1992,front,pt_br,Close Payment,Fechar pagamento
1993,front,pt_br,Set Default,Conjunto padrão
1995,front,pt_br,Your collection of restaurant and foods,Sua coleção de restaurantes e comidas
1996,front,pt_br,You don't have any save stores here!,Você não tem nenhuma loja salva aqui!
1997,front,pt_br,My orders,Minhas ordens
1998,front,pt_br,Payments Options,Opções de pagamento
1999,front,pt_br,Logout,Sair
2003,front,pt_br,You'll be contacted soon!,Você será contatado em breve!
2004,front,pt_br,{{website_title}} needs to be contact you for more information. You can expect a phone call or email in 1-3 business days,{{website_title}} precisa entrar em contato com você para obter mais informações. Você pode esperar um telefonema ou e-mail em 1-3 dias úteis
2005,front,pt_br,THANKS FOR LOADING,OBRIGADO POR CARREGAR
2006,front,pt_br,Payment successful.,Pagamento bem sucedido.
2007,front,pt_br,check your account statements account.,verifique sua conta de extratos de conta.
2008,front,pt_br,Go to statement,Ir para declaração
2009,front,pt_br,Cash In,Dinheiro em caixa
2010,front,pt_br,Cash In Amount,Valor em dinheiro
2011,front,pt_br,Continue,Continuar
2012,front,pt_br,Confirm cash in,Confirme a entrada em dinheiro
2013,front,pt_br,"Cash in amount {{amount}}, click yes to continue.","Dinheiro no valor {{amount}}, clique em sim para continuar."
2016,front,pt_br,Back to dashboard,Voltar ao painel
2017,front,pt_br,Subscription Plans,Planos de assinatura
2018,front,pt_br,Privacy Notice,Notificação de privacidade
2019,front,pt_br,Become Restaurant partner,Torne-se parceiro do restaurante
2020,front,pt_br,Get a sales boost of up to 30% from takeaways,Obtenha um aumento de vendas de até 30% com takeaways
2022,front,pt_br,Why partner with Us?,Por que fazer parceria conosco?
2023,front,pt_br,Increase sales,Aumentar as vendas
2024,front,pt_br,Keep the kitchen busy,Mantenha a cozinha ocupada
2025,front,pt_br,Join a well-oiled marketing machine and watch the orders come in through your door and online.,Junte-se a uma máquina de marketing bem azeitada e veja os pedidos entrarem pela sua porta e online.
2026,front,pt_br,Meet them and keep them,Conheça-os e mantenha-os
2027,front,pt_br,Attract new local customers and keep them coming back for more.,Atraia novos clientes locais e faça com que eles voltem para mais.
2028,front,pt_br,Use our services,Utilize nossos serviços
2029,front,pt_br,For businesses big and small,Para empresas grandes e pequenas
2030,front,pt_br,"Whatever your size we have tools, business support and savings to help grow your business.","Seja qual for o seu tamanho, temos ferramentas, suporte comercial e economia para ajudar a expandir seus negócios."
2031,front,pt_br,Overtake competitors,Ultrapasse os concorrentes
2032,front,pt_br,Become a Multi Restaurant partner today.,Torne-se um parceiro Multi Restaurante hoje.
2033,front,pt_br,Store name,Nome da loja
2034,front,pt_br,Store address,Endereço da loja
2035,front,pt_br,Choose your membership program,Escolha o seu programa de adesão
2036,front,pt_br,Register user,Registrar usuário
2037,front,pt_br,Signup,Inscrever-se
2039,front,pt_br,Username,Nome do usuário
2040,front,pt_br,Select Payment,Selecionar pagamento
2041,front,pt_br,Select,Selecionar
2042,front,pt_br,weekly,semanalmente
2043,front,pt_br,monthly,por mês
2044,front,pt_br,anually,anualmente
2045,front,pt_br,Enter your card details,Insira os dados do seu cartão
2046,front,pt_br,Subscribe,Se inscrever
2048,front,pt_br,Cardholder name,Nome do Titular
2049,front,pt_br,THANKS FOR JOINING,OBRIGADO POR SE JUNTAR
2050,front,pt_br,Your registration is complete!,Seu registro está completo!
2051,front,pt_br,You can login to merchant portal by clicking {{start_link}}here{{end_link}},Você pode fazer login no portal do comerciante clicando {{start_link}}aqui{{end_link}}
2052,front,pt_br,Something went wrong.,Algo deu errado.
2053,front,pt_br,"uh-oh! Looks like the page you are trying to access, doesn't exist. Please start afresh.","uh-oh! Parece que a página que você está tentando acessar não existe. Por favor, comece de novo."
2054,front,pt_br,Processing payment..,Processando o pagamento..
2055,front,pt_br,don't close this window,não feche esta janela
2056,front,pt_br,{{estimation}} mins,{{estimation}} minutos
2057,front,pt_br,{{distance}} {{unit}} delivery distance,{{distance}} {{unit}} distância de entrega
2058,front,pt_br,Leave it at my door,Deixe na minha porta
2059,front,pt_br,Hand it to me,Entregue para mim
2060,front,pt_br,Meet outside,Encontro lá fora
2061,front,pt_br,Add tip,Adicionar dica
2062,front,pt_br,Default,Predefinição
2063,front,pt_br,Add Cash On delivery,Adicionar dinheiro na entrega
2064,front,pt_br,Cash on Delivery or COD is a payment method that allows pay for the items you have ordered only when it gets delivered.,Dinheiro na entrega ou COD é um método de pagamento que permite pagar os itens que você encomendou somente quando for entregue.
2065,front,pt_br,Add Cash,Acrescente dinheiro
2066,front,pt_br,Add New Card,Adicionar novo cartão
2067,front,pt_br,Card Number,Número do cartão
2068,front,pt_br,Exp. Date,Data de validade
2069,front,pt_br,Security Code,Código de segurança
2070,front,pt_br,Card Name,Nome do cartão
2071,front,pt_br,Billing Address,Endereço de Cobrança
2072,front,pt_br,Add Card,Adicionar cartão
2073,front,pt_br,Add Paypal,Adicionar Paypal
2074,front,pt_br,Pay using your paypal account,Pague usando sua conta Paypal
2075,front,pt_br,Add Stripe,Adicionar Stripe
2076,front,pt_br,Add your stripe account,Adicione sua conta Stripe
2077,front,pt_br,You will re-direct to Stripe account to login to your account.,Você será redirecionado para a conta Stripe para fazer login na sua conta.
2079,front,pt_br,I authorise {{website_name}} to send instructions to the financial institution that issued my card to take payments from my card account in accordance with the terms of my agreement with {{website_name}},Autorizo ​​{{website_name}} a enviar instruções à instituição financeira que emitiu meu cartão para receber pagamentos da minha conta de cartão de acordo com os termos do meu contrato com {{website_name}}
2080,front,pt_br,An error has occured,Ocorreu um erro
2081,front,pt_br,Add Razorpay,Adicionar Razorpay
2082,front,pt_br,Pay using your Razorpay account,Pague usando sua conta Razorpay
2083,front,pt_br,Pay using Razorpay,Pague usando Razorpay
2084,front,pt_br,You will re-direct to Razorpay account to login to your account.,Você será redirecionado para a conta Razorpay para fazer login na sua conta.
2085,front,pt_br,Pay with Razorpay,Pague com Razorpay
2086,front,pt_br,Creating account,Criando conta
2087,front,pt_br,Getting payment information....,Obtendo informações de pagamento....
2088,front,pt_br,Add mercadopago,Adicionar mercadopago
2089,front,pt_br,Pay using your mercadopago account,Pague usando sua conta do Mercadopago
2090,front,pt_br,Exp. Date MM/YYYY,Data de vencimento MM/AAAA
2091,front,pt_br,Identification Number,Número de identificação
2092,front,pt_br,Identification,Identificação
2093,front,pt_br,Enter CVV for card,Digite CVV para o cartão
2095,front,pt_br,Verification,Verificação
2096,front,pt_br,Order Type,Tipo de pedido
2097,front,pt_br,Desired delivery time,Tempo de entrega desejado
2098,front,pt_br,Edit phone number,Editar número de telefone
2099,front,pt_br,Promotions,Promoções
2100,front,pt_br,Have a promo code?,Tem um código promocional?
2101,front,pt_br,Add promo code,Adicionar código promocional
2102,front,pt_br,Apply,Aplicar
2103,front,pt_br,Add promo,Adicionar promoção
2104,front,pt_br,Not available,Não disponível
2105,front,pt_br,You're saving {{discount}},Você está economizando {{discount}}
2106,front,pt_br,Use until {{date}},Use até {{date}}
2107,front,pt_br,({{coupon_name}}) {{amount}}% off,({{coupon_name}}) {{amount}}% de desconto
2108,front,pt_br,({{coupon_name}}) {{amount}} off,({{coupon_name}}) {{amount}} de desconto
2109,front,pt_br,Min. spend {{amount}},Gasto mínimo {{amount}}
2110,front,pt_br,{{amount}}% off over {{order_over}} on {{transaction}},{{amount}}% de desconto em {{order_over}} em {{transaction}}
2111,front,pt_br,valid {{from}} to {{to}},válido {{from}} a {{to}}
2112,front,pt_br,row not found,linha não encontrada
2113,front,pt_br,cart uuid not found,uuid do carrinho não encontrado
2114,front,pt_br,order has no item,pedido não tem item
2115,front,pt_br,Address not found,Endereço não encontrado
2116,front,pt_br,no default email provider,nenhum provedor de e-mail padrão
2117,front,pt_br,Place ID is empty,O ID do local está vazio
2118,front,pt_br,Map provider not set,Provedor de mapa não definido
2119,front,pt_br,merchant not found,comerciante não encontrado
2120,front,pt_br,Place id not found,ID do local não encontrado
2121,front,pt_br,Invalid filter,Filtro inválido
2122,front,pt_br,Invalid coordinates,Coordenadas inválidas
2123,front,pt_br,Invalid distance unit,Unidade de distância inválida
2124,front,pt_br,Selected delivery time is already past,O prazo de entrega selecionado já passou
2125,front,pt_br,Currently unavailable,Atualmente indisponivel
2126,front,pt_br,no memberhisp program,nenhum programa Memberhisp
2127,front,pt_br,no available payment method,nenhuma forma de pagamento disponível
2128,front,pt_br,no results payment credentials,sem credenciais de pagamento de resultados
2129,front,pt_br,no available saved payment,nenhum pagamento salvo disponível
2130,front,pt_br,cannot delete records please try again.,"não é possível excluir registros, tente novamente."
2131,front,pt_br,No payment method meta found,Nenhuma meta de forma de pagamento encontrada
2133,front,pt_br,Please validated captcha,Por favor valide o captcha
2134,front,pt_br,Invalid recaptcha secret key,Chave secreta recaptcha inválida
2135,front,pt_br,Invalid google recaptcha error,Erro inválido do google recaptcha
2136,front,pt_br,Invalid response from google recaptcha,Resposta inválida do google recaptcha
2138,front,pt_br,invalid response,resposta inválida
2139,front,pt_br,no sms provider set in admin panel,nenhum provedor de sms definido no painel de administração
2140,front,pt_br,Undefined facebook response,Resposta indefinida do facebook
2141,front,pt_br,Invalid ID token,Token de ID inválido
2142,front,pt_br,Invalid api keys,Chaves de API inválidas
2143,front,pt_br,undefined map provider,provedor de mapa indefinido
2144,front,pt_br,invalid place id parameters,parâmetros de código de lugar inválidos
2145,front,pt_br,over query limit,acima do limite de consultas
2146,front,pt_br,input parameter is missing,parâmetro de entrada está faltando
2147,front,pt_br,unknow error,erro desconhecido
2148,front,pt_br,undefined error,erro indefinido
2149,front,pt_br,miles,milhas
2150,front,pt_br,km,km
2151,front,pt_br,ft,pés
2152,front,pt_br,invalid latitude parameters,parâmetros de latitude inválidos
2153,front,pt_br,invalid longitude parameters,parâmetros de longitude inválidos
2154,front,pt_br,Search tag,Tag de pesquisa
2155,front,pt_br,Reach more customers,Alcance mais clientes
2156,backend,pt_br,Replace Item,Substituir item
2157,backend,pt_br,Refund payment,Reembolsar o pagamento
2158,backend,pt_br,Refund the full amount,Reembolsar o valor total
2159,backend,pt_br,Show language selection,Mostrar seleção de idioma
2160,backend,pt_br,Languages settings,Configurações de idiomas
2161,backend,pt_br,Default language,Idioma padrão
2162,backend,pt_br,Backend Translation,Tradução de back-end
2164,backend,pt_br,Export Backend translation,Exportar tradução de back-end
2165,backend,pt_br,Export Front translation,Exportar tradução da frente
2166,backend,pt_br,Backend,Processo interno
2167,backend,pt_br,Front end,A parte dianteira
2168,backend,pt_br,Import language file,Importar arquivo de idioma
2169,backend,pt_br,Succesfully imported,Importado com sucesso
2170,backend,pt_br,Invalid csv data,Dados csv inválidos
2171,backend,pt_br,"Important notice, all the previous save words will be replace by the csv you uploaded.","Aviso importante, todas as palavras salvas anteriores serão substituídas pelo csv que você carregou."
2172,backend,pt_br,Import,Importar
2173,front,pt_br,Filters,Filtros
2174,front,pt_br,Restaurant,Restaurante
2175,front,pt_br,Food,Comida
2176,front,pt_br,View order,Ver pedido
2177,front,pt_br,"Tap for hours,address, and more","Toque para horas, endereço e muito mais"
2178,front,pt_br,Add your restaurant,Adicione seu restaurante
2179,front,pt_br,Sign up to deliver,Inscreva-se para entregar
2180,front,pt_br,Best restaurants In your pocket,Melhores restaurantes no seu bolso
2181,front,pt_br,Get the app,Obtenha o aplicativo
2182,backend,pt_br,An error has occured.,Ocorreu um erro.
2183,backend,pt_br,Your password has been reset.,Sua senha foi alterada.
2184,backend,pt_br,Forgot Backend Password Template,Esqueci o modelo de senha de back-end
2185,backend,pt_br,Allow return to home,Permitir o regresso a casa
2186,backend,pt_br,Version {{version}},Versão {{version}}
